Time,transforms
1647137362.0077066,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:   7224786
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03509741649031639
    y: -0.1463260054588318
    z: 0.981418788433075
  rotation: 
    x: 0.006052672062386626
    y: -0.019538117994575235
    z: 0.035990514638365716
    w: 0.9991427875745292]"
1647137362.0145004,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  14055159
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.035758525133132935
    y: -0.1467338651418686
    z: 0.9815840721130371
  rotation: 
    x: 0.0076635720526617495
    y: -0.014431150339308987
    z: 0.03611053081104817
    w: 0.999214211832389]"
1647137362.0216138,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  21163798
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.036402277648448944
    y: -0.1472170501947403
    z: 0.9818211197853088
  rotation: 
    x: 0.006983398564450929
    y: -0.013470292293131222
    z: 0.0369648603671212
    w: 0.9992013723309566]"
1647137362.0279346,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  27579160
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03714577481150627
    y: -0.14753136038780212
    z: 0.9821801781654358
  rotation: 
    x: 0.006340664054373991
    y: -0.018424427643148222
    z: 0.03607298160393139
    w: 0.9991591847366337]"
1647137362.037777,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  37305643
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.037764064967632294
    y: -0.1479862630367279
    z: 0.9823763370513916
  rotation: 
    x: 0.006374273265233053
    y: -0.01688518326430868
    z: 0.036807863842198425
    w: 0.9991593668608852]"
1647137362.041302,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  40924148
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03849326819181442
    y: -0.1483154147863388
    z: 0.9825716614723206
  rotation: 
    x: 0.006484030748601016
    y: -0.012365126056114721
    z: 0.035967599615405875
    w: 0.9992554191900954]"
1647137362.0544791,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  54036456
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03916136547923088
    y: -0.14869700372219086
    z: 0.9829290509223938
  rotation: 
    x: 0.006613267646691845
    y: -0.015883837041874158
    z: 0.03572031143503729
    w: 0.9992137047513131]"
1647137362.0549083,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  54559541
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.03987978771328926
    y: -0.14913153648376465
    z: 0.9832338094711304
  rotation: 
    x: 0.004538028127063574
    y: -0.018312447143296617
    z: 0.03539684113900537
    w: 0.9991952382881545]"
1647137362.0613098,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  60946804
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04051413759589195
    y: -0.14951792359352112
    z: 0.9834154844284058
  rotation: 
    x: 0.0062203198377983274
    y: -0.013240473480718256
    z: 0.03536272830276775
    w: 0.9992674691643406]"
1647137362.068126,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  67662911
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.041113682091236115
    y: -0.14995010197162628
    z: 0.9837002158164978
  rotation: 
    x: 0.005092156920728158
    y: -0.012847077704209578
    z: 0.03592732456824511
    w: 0.9992588502894156]"
1647137362.0743885,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  73975366
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04185067117214203
    y: -0.15030089020729065
    z: 0.9841242432594299
  rotation: 
    x: 0.005586914123372425
    y: -0.01723245118966177
    z: 0.03497000702863808
    w: 0.9992241628508546]"
1647137362.0836246,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  83204158
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04250094294548035
    y: -0.15081658959388733
    z: 0.9843754172325134
  rotation: 
    x: 0.005216313856042614
    y: -0.014856000975866309
    z: 0.03601351659222161
    w: 0.9992272593996934]"
1647137362.088542,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  88153512
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.043179064989089966
    y: -0.1511392742395401
    z: 0.9846063256263733
  rotation: 
    x: 0.0057068966168259605
    y: -0.011374107715566614
    z: 0.03483324917495331
    w: 0.9993121162862958]"
1647137362.0994892,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs:  99042720
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04386147856712341
    y: -0.15154007077217102
    z: 0.9849931597709656
  rotation: 
    x: 0.0049995505047787485
    y: -0.01533625268663319
    z: 0.0348374655916955
    w: 0.9992628056919908]"
1647137362.1155362,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 115102979
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04453352838754654
    y: -0.1519452929496765
    z: 0.9853315353393555
  rotation: 
    x: 0.003993735691024089
    y: -0.01737560536503592
    z: 0.034264568602644895
    w: 0.9992537604392107]"
1647137362.1160095,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 115674159
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.045166753232479095
    y: -0.15236786007881165
    z: 0.9855531454086304
  rotation: 
    x: 0.004888546093880728
    y: -0.012383788587098469
    z: 0.03444803440214298
    w: 0.9993178057170535]"
1647137362.1166334,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 116247165
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04578964412212372
    y: -0.15282249450683594
    z: 0.9859094023704529
  rotation: 
    x: 0.004580160164292026
    y: -0.012566305771114141
    z: 0.034887641874180864
    w: 0.9993017374830263]"
1647137362.12145,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 121107894
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04650856927037239
    y: -0.15316596627235413
    z: 0.9863384962081909
  rotation: 
    x: 0.004333735059680166
    y: -0.016810208875904314
    z: 0.033943840011036924
    w: 0.9992729613790649]"
1647137362.1283092,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 127848328
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04717742279171944
    y: -0.15357716381549835
    z: 0.9866197109222412
  rotation: 
    x: 0.003743876205405943
    y: -0.013857641138840106
    z: 0.03381826327133188
    w: 0.9993249092474062]"
1647137362.1345923,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 134204149
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04777897149324417
    y: -0.15395286679267883
    z: 0.9868728518486023
  rotation: 
    x: 0.004033532001828392
    y: -0.01079541260708815
    z: 0.03328495851966018
    w: 0.9993794580751485]"
1647137362.16003,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 159462685
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04912097379565239
    y: -0.15481317043304443
    z: 0.9877416491508484
  rotation: 
    x: 0.0034064106426855124
    y: -0.01615098152681635
    z: 0.03298920834760796
    w: 0.9993193955362079]"
1647137362.1611204,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 160734576
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.04973982274532318
    y: -0.155250683426857
    z: 0.9879556894302368
  rotation: 
    x: 0.003768827767348563
    y: -0.011343256573915782
    z: 0.033054299662824936
    w: 0.9993820789574719]"
1647137362.1615796,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 161192615
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05031829699873924
    y: -0.15569578111171722
    z: 0.9883533120155334
  rotation: 
    x: 0.0044785062139058186
    y: -0.01194303372480606
    z: 0.03323560532863027
    w: 0.9993661498499835]"
1647137362.168263,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 167781607
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.051051635295152664
    y: -0.15611234307289124
    z: 0.9888195991516113
  rotation: 
    x: 0.0035624261278313436
    y: -0.01611145928130798
    z: 0.032474655049819987
    w: 0.9993363431694585]"
1647137362.1812353,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 180833162
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.051663875579833984
    y: -0.15650607645511627
    z: 0.989124596118927
  rotation: 
    x: 0.003721158996336579
    y: -0.013056768261682783
    z: 0.032014068601645844
    w: 0.999395203705648]"
1647137362.1815832,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 181218708
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05228368937969208
    y: -0.15692423284053802
    z: 0.9894264340400696
  rotation: 
    x: 0.004259204530911521
    y: -0.009820481852071038
    z: 0.03189558564973941
    w: 0.9994338842209709]"
1647137362.1877465,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 187443116
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05291809141635895
    y: -0.15732502937316895
    z: 0.9898551106452942
  rotation: 
    x: 0.00396007244928759
    y: -0.014097409040618293
    z: 0.031667868904056845
    w: 0.9993911781497841]"
1647137362.2227383,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 222187647
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05347658693790436
    y: -0.1577983796596527
    z: 0.9902269244194031
  rotation: 
    x: 0.0031192153932456854
    y: -0.015011726062866446
    z: 0.03196387390075836
    w: 0.9993714171123769]"
1647137362.2232654,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 222837209
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.054152313619852066
    y: -0.1581946611404419
    z: 0.9905485510826111
  rotation: 
    x: 0.004046330723118945
    y: -0.009869626793989138
    z: 0.031236481145453552
    w: 0.9994551015029521]"
1647137362.2240658,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 223593264
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05475263297557831
    y: -0.15867455303668976
    z: 0.9909908175468445
  rotation: 
    x: 0.004257080580586567
    y: -0.011289134541388633
    z: 0.03172931425075231
    w: 0.9994236755867922]"
1647137362.2245362,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 224120921
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0554107129573822
    y: -0.15901443362236023
    z: 0.9914280772209167
  rotation: 
    x: 0.0036108042902240614
    y: -0.015320915132160702
    z: 0.030678746029340415
    w: 0.9994053462904618]"
1647137362.2277937,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 227380259
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05602870136499405
    y: -0.15946240723133087
    z: 0.9917446374893188
  rotation: 
    x: 0.0037951310577942566
    y: -0.011575377388072738
    z: 0.030410959901090804
    w: 0.9994632465160849]"
1647137362.2284,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 228072617
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.056625671684741974
    y: -0.1598615199327469
    z: 0.9920777678489685
  rotation: 
    x: 0.0036981127521561554
    y: -0.00899112708775215
    z: 0.030001927785662335
    w: 0.9995025602392964]"
1647137362.2486541,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 248234867
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.057218994945287704
    y: -0.16028238832950592
    z: 0.9925525188446045
  rotation: 
    x: 0.0033068905182761393
    y: -0.014134530538603602
    z: 0.029743644560013466
    w: 0.9994521474937362]"
1647137362.249089,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 248709654
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05777286738157272
    y: -0.16073726117610931
    z: 0.9929048418998718
  rotation: 
    x: 0.003146743857933076
    y: -0.013627403374108072
    z: 0.030364951026062507
    w: 0.9994410245880228]"
1647137362.2506375,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 250312702
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05839165672659874
    y: -0.16110017895698547
    z: 0.9932172894477844
  rotation: 
    x: 0.0037806081721345037
    y: -0.008384198187008236
    z: 0.029349877396125452
    w: 0.9995268865415489]"
1647137362.2547903,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 254333562
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.059055693447589874
    y: -0.16154548525810242
    z: 0.9936923980712891
  rotation: 
    x: 0.002733157652550846
    y: -0.010445836693447182
    z: 0.028997221300883894
    w: 0.9995211731133301]"
1647137362.2687445,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 268330941
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.05961399897933006
    y: -0.1619330495595932
    z: 0.994105875492096
  rotation: 
    x: 0.002741888345271037
    y: -0.014304448573776569
    z: 0.02898902576225575
    w: 0.9994736120501919]"
1647137362.270705,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 270349705
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06016932427883148
    y: -0.16230127215385437
    z: 0.9943793416023254
  rotation: 
    x: 0.002945627579607669
    y: -0.010549771700046734
    z: 0.028416158902346507
    w: 0.9995361661833331]"
1647137362.274375,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 273972890
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.060723647475242615
    y: -0.16273346543312073
    z: 0.9947304129600525
  rotation: 
    x: 0.0031001013687862403
    y: -0.008937572124520855
    z: 0.028142277137019646
    w: 0.9995591635383898]"
1647137362.2816548,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 281265740
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06135261058807373
    y: -0.16321246325969696
    z: 0.9951871037483215
  rotation: 
    x: 0.0027934480458399074
    y: -0.013814683072220038
    z: 0.028190668672223394
    w: 0.9995031952822573]"
1647137362.2878795,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 287276487
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06182924285531044
    y: -0.16365234553813934
    z: 0.9955106377601624
  rotation: 
    x: 0.0025334446480371735
    y: -0.013827474672883713
    z: 0.028620186955236097
    w: 0.999491504466663]"
1647137362.2943516,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 293936099
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06244366988539696
    y: -0.16401062905788422
    z: 0.9958027601242065
  rotation: 
    x: 0.0033290046379760995
    y: -0.00849882236761258
    z: 0.027914378886422585
    w: 0.9995686445651791]"
1647137362.3017557,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 301389313
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0629715621471405
    y: -0.16449004411697388
    z: 0.996248185634613
  rotation: 
    x: 0.0031671923844408807
    y: -0.011308117529674743
    z: 0.02815082609515699
    w: 0.9995347049304968]"
1647137362.3075721,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 307214015
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06360790878534317
    y: -0.1648692488670349
    z: 0.996647298336029
  rotation: 
    x: 0.0024997085017632982
    y: -0.015118523873475058
    z: 0.027102504593537732
    w: 0.9995152004537253]"
1647137362.314528,"[header: 
  seq: 0
  stamp: 
    secs: 1647137362
    nsecs: 314125072
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.06414560228586197
    y: -0.16527186334133148
    z: 0.9968824982643127
  rotation: 
    x: 0.002606773584442091
    y: -0.011494024026451817
    z: 0.026650058803629268
    w: 0.9995753430877143]"
