,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
6657,32487.0,-0.0,-0.0,-0.017289938405156136,0.017192235216498375,0.015440299175679684,-0.007327022962272167,1.7314896467723884e-05,0.0002769431739579886,2.5937767028808594
6658,32491.0,-0.0,-0.0,-0.017289938405156136,0.017192235216498375,0.015440299175679684,-0.007327022962272167,1.731534030113835e-05,0.0002781531948130578,2.5937767028808594
6659,32496.0,-0.0,-0.0,-0.017308512702584267,0.01710605062544346,0.015448038466274738,-0.007396850734949112,1.759520819177851e-05,0.00027919255080632865,2.5939395427703857
6660,32500.0,-0.0,-0.0,-0.017308512702584267,0.01710605062544346,0.015448038466274738,-0.007396850734949112,1.759554106683936e-05,0.0002801000664476305,2.5939395427703857
6661,32505.0,-0.0,-0.0,-0.017333045601844788,0.017049862071871758,0.015457149595022202,-0.007581970188766718,1.7914473573910072e-05,0.00028200424276292324,2.5942471027374268
6662,32509.0,-0.0,-0.0,-0.017279939725995064,0.017215725034475327,0.015436735935509205,-0.007433963008224964,1.7144193407148123e-05,0.0002758590562734753,2.5938336849212646
6663,32513.0,-0.0,-0.0,-0.017355721443891525,0.016951357945799828,0.015466142445802689,-0.007722938433289528,1.822527337935753e-05,0.0002835209888871759,2.5945017337799072
6664,32517.0,-0.0,-0.0,-0.017300749197602272,0.017125720158219337,0.015444970689713955,-0.007569487672299147,1.7428730643587187e-05,0.00027743264217860997,2.5940730571746826
6665,32521.0,-0.0,-0.0,-0.017250366508960724,0.017285509034991264,0.015425642021000385,-0.007430154364556074,1.6698812032700516e-05,0.0002716763410717249,2.593682050704956
6666,32525.0,-0.0,-0.0,-0.01732567511498928,0.017021918669342995,0.015454159118235111,-0.0076322308741509914,1.7751672203303315e-05,0.00027955471887253225,2.5942606925964355
6667,32529.0,-0.0,-0.0,-0.017273331061005592,0.017187518998980522,0.015434076078236103,-0.007486606948077679,1.699504537100438e-05,0.00027354247868061066,2.593853235244751
6668,32533.0,-0.0,-0.0,-0.01729489117860794,0.017092635855078697,0.01544091384857893,-0.007532503921538591,1.7282984117628075e-05,0.00027401355328038335,2.5940070152282715
6669,32537.0,-0.0,-0.0,-0.01729489117860794,0.017092635855078697,0.01544091384857893,-0.007532503921538591,1.728342795104254e-05,0.0002752235741354525,2.5940070152282715
6670,32541.0,-0.0,-0.0,-0.0172450952231884,0.017251113429665565,0.01542193815112114,-0.007394849322736263,1.6565387340961024e-05,0.0002695823204703629,2.5936203002929688
6671,32546.0,-0.0,-0.0,-0.017320042476058006,0.01698470488190651,0.015450120903551579,-0.007595461327582598,1.7609634596738033e-05,0.0002782407682389021,2.594195604324341
6672,32550.0,-0.0,-0.0,-0.017268335446715355,0.017152030020952225,0.0154303889721632,-0.007452048361301422,1.686481300566811e-05,0.00027234244043938816,2.5937938690185547
6673,32554.0,-0.0,-0.0,-0.017290232703089714,0.01705535501241684,0.01544023398309946,-0.007512783631682396,1.7156164176412858e-05,0.0002729058905970305,2.593963861465454
6674,32558.0,-0.0,-0.0,-0.017290232703089714,0.01705535501241684,0.01544023398309946,-0.007512783631682396,1.7156608009827323e-05,0.0002741159114520997,2.593963861465454
6675,32562.0,-0.0,-0.0,-0.017315849661827087,0.016990046948194504,0.015452360734343529,-0.007582872174680233,1.7485348507761955e-05,0.0002752052096184343,2.5941622257232666
6676,32566.0,-0.0,-0.0,-0.017315849661827087,0.016990046948194504,0.015452360734343529,-0.007582872174680233,1.7485681382822804e-05,0.0002761127252597362,2.5941622257232666
6677,32570.0,-0.0,-0.0,-0.017264647409319878,0.017154617235064507,0.015432678163051605,-0.0074407318606972694,1.6751198927522637e-05,0.00027061201399192214,2.593764066696167
6678,32574.0,-0.0,-0.0,-0.017286870628595352,0.01705644093453884,0.015443140640854836,-0.0074905939400196075,1.7045633285306394e-05,0.00027125494671054184,2.5939249992370605
6679,32578.0,-0.0,-0.0,-0.017286870628595352,0.01705644093453884,0.015443140640854836,-0.0074905939400196075,1.704607711872086e-05,0.000272464967565611,2.5939249992370605
6680,32582.0,-0.0,-0.0,-0.017312929034233093,0.0169471874833107,0.01545422151684761,-0.007611714769154787,1.7377436961396597e-05,0.0002736245805863291,2.5941765308380127
6681,32586.0,-0.0,-0.0,-0.017312929034233093,0.0169471874833107,0.01545422151684761,-0.007611714769154787,1.7377880794811063e-05,0.00027483460144139826,2.5941765308380127
6682,32590.0,-0.0,-0.0,-0.017312929034233093,0.0169471874833107,0.01545422151684761,-0.007611714769154787,1.7378324628225528e-05,0.0002760446222964674,2.5941765308380127
6683,32594.0,-0.0,-0.0,-0.017334729433059692,0.01685963198542595,0.015461992472410202,-0.007737529464066029,1.765536035236437e-05,0.000276289094472304,2.5944111347198486
6684,32598.0,-0.0,-0.0,-0.017334729433059692,0.01685963198542595,0.015461992472410202,-0.007737529464066029,1.7655804185778834e-05,0.00027749911532737315,2.5944111347198486
6685,32603.0,-0.0,-0.0,-0.01735915243625641,0.016757478937506676,0.015470701269805431,-0.007797354366630316,1.7971642591874115e-05,0.000278305757092312,2.594593048095703
6686,32607.0,-0.0,-0.0,-0.017304737120866776,0.01693788170814514,0.015449688769876957,-0.007645778823643923,1.719652755127754e-05,0.00027293479070067406,2.5941693782806396
6687,32611.0,-0.0,-0.0,-0.017304737120866776,0.01693788170814514,0.015449688769876957,-0.007645778823643923,1.7196971384692006e-05,0.0002741448115557432,2.5941693782806396
6688,32616.0,-0.0,-0.0,-0.017326338216662407,0.016847344115376472,0.015456238761544228,-0.00779557041823864,1.7477916117059067e-05,0.0002753248845692724,2.5944273471832275
6689,32620.0,-0.0,-0.0,-0.017326338216662407,0.016847344115376472,0.015456238761544228,-0.00779557041823864,1.7478248992119916e-05,0.00027623240021057427,2.5944273471832275
